timestamp,event,total_in,total_out,occupancy
2025-01-07 20:24:00,OUT,63,58,5
2025-01-07 20:28:00,OUT,63,59,4
2025-01-07 20:32:00,OUT,63,60,3
2025-01-07 20:33:00,OUT,63,61,2
2025-01-07 20:38:00,OUT,63,62,1
2025-01-07 20:39:00,OUT,63,63,0
2025-01-12 08:00:00,IN,1,0,1
2025-01-12 08:06:00,OUT,1,1,0
2025-01-12 08:21:00,IN,2,1,1
2025-01-12 08:26:00,OUT,2,2,0
2025-01-12 08:37:00,IN,3,2,1
2025-01-12 08:42:00,IN,4,2,2
2025-01-12 08:52:00,IN,5,2,3
2025-01-12 09:00:00,IN,6,2,4
2025-01-12 09:06:00,OUT,6,3,3
2025-01-12 09:09:00,OUT,6,4,2
2025-01-12 09:13:00,IN,7,4,3
2025-01-12 09:21:00,IN,8,4,4
2025-01-12 09:27:00,OUT,8,5,3
2025-01-12 09:29:00,OUT,8,6,2
2025-01-12 09:37:00,IN,9,6,3
2025-01-12 09:44:00,IN,10,6,4
2025-01-12 09:51:00,IN,11,6,5
2025-01-12 09:59:00,OUT,11,7,4
2025-01-12 10:06:00,IN,12,7,5
2025-01-12 10:10:00,IN,13,7,6
2025-01-12 10:18:00,IN,14,7,7
2025-01-12 10:20:00,IN,15,7,8
2025-01-12 10:25:00,IN,16,7,9
2025-01-12 10:27:00,OUT,16,8,8
2025-01-12 10:35:00,IN,17,8,9
2025-01-12 10:39:00,IN,18,8,10
2025-01-12 10:41:00,IN,19,8,11
2025-01-12 10:44:00,IN,20,8,12
2025-01-12 10:49:00,IN,21,8,13
2025-01-12 10:52:00,IN,22,8,14
2025-01-12 10:54:00,IN,23,8,15
2025-01-12 10:56:00,IN,24,8,16
2025-01-12 11:01:00,OUT,24,9,15
2025-01-12 11:03:00,IN,25,9,16
2025-01-12 11:08:00,OUT,25,10,15
2025-01-12 11:15:00,OUT,25,11,14
2025-01-12 11:18:00,OUT,25,12,13
2025-01-12 11:21:00,IN,26,12,14
2025-01-12 11:27:00,OUT,26,13,13
2025-01-12 11:34:00,OUT,26,14,12
2025-01-12 11:36:00,IN,27,14,13
2025-01-12 11:44:00,OUT,27,15,12
2025-01-12 11:48:00,IN,28,15,13
2025-01-12 11:55:00,IN,29,15,14
2025-01-12 11:57:00,IN,30,15,15
2025-01-12 12:01:00,IN,31,15,16
2025-01-12 12:12:00,OUT,31,16,15
2025-01-12 12:22:00,IN,32,16,16
2025-01-12 12:36:00,IN,33,16,17
2025-01-12 12:46:00,OUT,33,17,16
2025-01-12 13:00:00,OUT,33,18,15
2025-01-12 13:13:00,OUT,33,19,14
2025-01-12 13:18:00,OUT,33,20,13
2025-01-12 13:33:00,OUT,33,21,12
2025-01-12 13:42:00,OUT,33,22,11
2025-01-12 13:49:00,IN,34,22,12
2025-01-12 13:54:00,IN,35,22,13
2025-01-12 14:05:00,OUT,35,23,12
2025-01-12 14:09:00,IN,36,23,13
2025-01-12 14:11:00,IN,37,23,14
2025-01-12 14:15:00,IN,38,23,15
2025-01-12 14:18:00,IN,39,23,16
2025-01-12 14:24:00,OUT,39,24,15
2025-01-12 14:27:00,OUT,39,25,14
2025-01-12 14:29:00,OUT,39,26,13
2025-01-12 14:37:00,IN,40,26,14
2025-01-12 14:41:00,OUT,40,27,13
2025-01-12 14:45:00,OUT,40,28,12
2025-01-12 14:48:00,OUT,40,29,11
2025-01-12 14:50:00,OUT,40,30,10
2025-01-12 14:56:00,IN,41,30,11
2025-01-12 15:04:00,IN,42,30,12
2025-01-12 15:06:00,OUT,42,31,11
2025-01-12 15:09:00,IN,43,31,12
2025-01-12 15:14:00,OUT,43,32,11
2025-01-12 15:19:00,IN,44,32,12
2025-01-12 15:27:00,IN,45,32,13
2025-01-12 15:30:00,IN,46,32,14
2025-01-12 15:33:00,IN,47,32,15
2025-01-12 15:36:00,OUT,47,33,14
2025-01-12 15:41:00,IN,48,33,15
2025-01-12 15:46:00,IN,49,33,16
2025-01-12 15:52:00,OUT,49,34,15
2025-01-12 15:56:00,OUT,49,35,14
2025-01-12 15:59:00,IN,50,35,15
2025-01-12 16:04:00,OUT,50,36,14
2025-01-12 16:08:00,OUT,50,37,13
2025-01-12 16:16:00,IN,51,37,14
2025-01-12 16:18:00,IN,52,37,15
2025-01-12 16:21:00,IN,53,37,16
2025-01-12 16:26:00,OUT,53,38,15
2025-01-12 16:32:00,IN,54,38,16
2025-01-12 16:35:00,OUT,54,39,15
2025-01-12 16:40:00,IN,55,39,16
2025-01-12 16:47:00,OUT,55,40,15
2025-01-12 16:49:00,IN,56,40,16
2025-01-12 16:53:00,OUT,56,41,15
2025-01-12 16:55:00,IN,57,41,16
2025-01-12 16:58:00,IN,58,41,17
2025-01-12 17:04:00,IN,59,41,18
2025-01-12 17:11:00,OUT,59,42,17
2025-01-12 17:19:00,IN,60,42,18
2025-01-12 17:22:00,IN,61,42,19
2025-01-12 17:26:00,OUT,61,43,18
2025-01-12 17:32:00,OUT,61,44,17
2025-01-12 17:36:00,IN,62,44,18
2025-01-12 17:41:00,OUT,62,45,17
2025-01-12 17:46:00,OUT,62,46,16
2025-01-12 17:54:00,OUT,62,47,15
2025-01-12 18:02:00,OUT,62,48,14
2025-01-12 18:17:00,OUT,62,49,13
2025-01-12 18:27:00,IN,63,49,14
2025-01-12 18:34:00,OUT,63,50,13
2025-01-12 18:45:00,IN,64,50,14
2025-01-12 18:53:00,OUT,64,51,13
2025-01-12 19:08:00,OUT,64,52,12
2025-01-12 19:22:00,IN,65,52,13
2025-01-12 19:32:00,IN,66,52,14
2025-01-12 19:45:00,OUT,66,53,13
2025-01-12 19:57:00,IN,67,53,14
2025-01-12 20:07:00,OUT,67,54,13
2025-01-12 20:09:00,OUT,67,55,12
2025-01-12 20:13:00,OUT,67,56,11
2025-01-12 20:17:00,OUT,67,57,10
2025-01-12 20:21:00,OUT,67,58,9
2025-01-12 20:26:00,OUT,67,59,8
2025-01-12 20:30:00,OUT,67,60,7
2025-01-12 20:32:00,OUT,67,61,6
2025-01-12 20:33:00,OUT,67,62,5
2025-01-12 20:36:00,OUT,67,63,4
2025-01-12 20:38:00,OUT,67,64,3
2025-01-12 20:43:00,OUT,67,65,2
2025-01-12 20:44:00,OUT,67,66,1
2025-01-12 20:48:00,OUT,67,67,0
2025-02-10 08:00:00,IN,1,0,1
2025-02-10 08:15:00,OUT,1,1,0
2025-02-10 08:21:00,IN,2,1,1
2025-02-10 08:29:00,IN,3,1,2
2025-02-10 08:38:00,OUT,3,2,1
2025-02-10 08:44:00,IN,4,2,2
2025-02-10 08:54:00,OUT,4,3,1
2025-02-10 09:03:00,IN,5,3,2
2025-02-10 09:05:00,IN,6,3,3
2025-02-10 09:13:00,OUT,6,4,2
2025-02-10 09:21:00,OUT,6,5,1
2025-02-10 09:28:00,OUT,6,6,0
2025-02-10 09:35:00,IN,7,6,1
2025-02-10 09:42:00,OUT,7,7,0
2025-02-10 09:48:00,IN,8,7,1
2025-02-10 09:51:00,IN,9,7,2
2025-02-10 09:58:00,IN,10,7,3
2025-02-10 10:00:00,IN,11,7,4
2025-02-10 10:02:00,OUT,11,8,3
2025-02-10 10:06:00,OUT,11,9,2
2025-02-10 10:10:00,IN,12,9,3
2025-02-10 10:17:00,OUT,12,10,2
2025-02-10 10:20:00,IN,13,10,3
2025-02-10 10:26:00,IN,14,10,4
2025-02-10 10:31:00,IN,15,10,5
2025-02-10 10:38:00,OUT,15,11,4
2025-02-10 10:40:00,IN,16,11,5
2025-02-10 10:45:00,OUT,16,12,4
2025-02-10 10:47:00,IN,17,12,5
2025-02-10 10:53:00,IN,18,12,6
2025-02-10 10:57:00,IN,19,12,7
2025-02-10 11:05:00,IN,20,12,8
2025-02-10 11:13:00,IN,21,12,9
2025-02-10 11:17:00,OUT,21,13,8
2025-02-10 11:19:00,OUT,21,14,7
2025-02-10 11:25:00,IN,22,14,8
2025-02-10 11:28:00,OUT,22,15,7
2025-02-10 11:33:00,OUT,22,16,6
2025-02-10 11:40:00,IN,23,16,7
2025-02-10 11:48:00,IN,24,16,8
2025-02-10 11:51:00,OUT,24,17,7
2025-02-10 11:53:00,IN,25,17,8
2025-02-10 11:59:00,IN,26,17,9
2025-02-10 12:01:00,OUT,26,18,8
2025-02-10 12:14:00,OUT,26,19,7
2025-02-10 12:29:00,IN,27,19,8
2025-02-10 12:36:00,IN,28,19,9
2025-02-10 12:42:00,IN,29,19,10
2025-02-10 12:51:00,OUT,29,20,9
2025-02-10 13:02:00,OUT,29,21,8
2025-02-10 13:12:00,OUT,29,22,7
2025-02-10 13:24:00,IN,30,22,8
2025-02-10 13:38:00,OUT,30,23,7
2025-02-10 13:45:00,OUT,30,24,6
2025-02-10 13:51:00,IN,31,24,7
2025-02-10 14:06:00,IN,32,24,8
2025-02-10 14:09:00,OUT,32,25,7
2025-02-10 14:14:00,IN,33,25,8
2025-02-10 14:17:00,IN,34,25,9
2025-02-10 14:21:00,IN,35,25,10
2025-02-10 14:23:00,OUT,35,26,9
2025-02-10 14:26:00,OUT,35,27,8
2025-02-10 14:29:00,IN,36,27,9
2025-02-10 14:34:00,OUT,36,28,8
2025-02-10 14:41:00,OUT,36,29,7
2025-02-10 14:43:00,OUT,36,30,6
2025-02-10 14:47:00,IN,37,30,7
2025-02-10 14:54:00,OUT,37,31,6
2025-02-10 14:57:00,IN,38,31,7
2025-02-10 15:00:00,OUT,38,32,6
2025-02-10 15:05:00,IN,39,32,7
2025-02-10 15:11:00,OUT,39,33,6
2025-02-10 15:16:00,OUT,39,34,5
2025-02-10 15:24:00,OUT,39,35,4
2025-02-10 15:31:00,IN,40,35,5
2025-02-10 15:38:00,IN,41,35,6
2025-02-10 15:43:00,IN,42,35,7
2025-02-10 15:51:00,OUT,42,36,6
2025-02-10 15:53:00,OUT,42,37,5
2025-02-10 16:00:00,IN,43,37,6
2025-02-10 16:08:00,OUT,43,38,5
2025-02-10 16:13:00,IN,44,38,6
2025-02-10 16:18:00,IN,45,38,7
2025-02-10 16:25:00,OUT,45,39,6
2025-02-10 16:30:00,IN,46,39,7
2025-02-10 16:36:00,IN,47,39,8
2025-02-10 16:41:00,IN,48,39,9
2025-02-10 16:43:00,IN,49,39,10
2025-02-10 16:47:00,OUT,49,40,9
2025-02-10 16:50:00,OUT,49,41,8
2025-02-10 16:52:00,IN,50,41,9
2025-02-10 16:58:00,IN,51,41,10
2025-02-10 17:05:00,OUT,51,42,9
2025-02-10 17:10:00,IN,52,42,10
2025-02-10 17:14:00,IN,53,42,11
2025-02-10 17:18:00,OUT,53,43,10
2025-02-10 17:25:00,IN,54,43,11
2025-02-10 17:31:00,OUT,54,44,10
2025-02-10 17:34:00,IN,55,44,11
2025-02-10 17:42:00,IN,56,44,12
2025-02-10 17:47:00,IN,57,44,13
2025-02-10 17:50:00,OUT,57,45,12
2025-02-10 17:52:00,OUT,57,46,11
2025-02-10 18:00:00,IN,58,46,12
2025-02-10 18:12:00,OUT,58,47,11
2025-02-10 18:18:00,IN,59,47,12
2025-02-10 18:25:00,OUT,59,48,11
2025-02-10 18:36:00,IN,60,48,12
2025-02-10 18:45:00,IN,61,48,13
2025-02-10 19:00:00,OUT,61,49,12
2025-02-10 19:14:00,IN,62,49,13
2025-02-10 19:27:00,IN,63,49,14
2025-02-10 19:39:00,IN,64,49,15
2025-02-10 19:50:00,IN,65,49,16
2025-02-10 20:04:00,OUT,65,50,15
2025-02-10 20:06:00,OUT,65,51,14
2025-02-10 20:11:00,OUT,65,52,13
2025-02-10 20:16:00,OUT,65,53,12
2025-02-10 20:19:00,OUT,65,54,11
2025-02-10 20:23:00,OUT,65,55,10
2025-02-10 20:24:00,OUT,65,56,9
2025-02-10 20:27:00,OUT,65,57,8
2025-02-10 20:30:00,OUT,65,58,7
2025-02-10 20:33:00,OUT,65,59,6
2025-02-10 20:34:00,OUT,65,60,5
2025-02-10 20:38:00,OUT,65,61,4
2025-02-10 20:42:00,OUT,65,62,3
2025-02-10 20:43:00,OUT,65,63,2
2025-02-10 20:47:00,OUT,65,64,1
2025-02-10 20:52:00,OUT,65,65,0
2025-02-22 08:00:00,IN,1,0,1
2025-02-22 08:11:00,OUT,1,1,0
2025-02-22 08:19:00,IN,2,1,1
2025-02-22 08:26:00,IN,3,1,2
2025-02-22 08:32:00,OUT,3,2,1
2025-02-22 08:39:00,IN,4,2,2
2025-02-22 08:50:00,IN,5,2,3
2025-02-22 08:59:00,IN,6,2,4
2025-02-22 09:04:00,IN,7,2,5
2025-02-22 09:12:00,IN,8,2,6
2025-02-22 09:14:00,OUT,8,3,5
2025-02-22 09:19:00,IN,9,3,6
2025-02-22 09:23:00,OUT,9,4,5
2025-02-22 09:26:00,IN,10,4,6
2025-02-22 09:28:00,IN,11,4,7
2025-02-22 09:33:00,IN,12,4,8
2025-02-22 09:35:00,IN,13,4,9
2025-02-22 09:41:00,IN,14,4,10
2025-02-22 09:47:00,IN,15,4,11
2025-02-22 09:49:00,OUT,15,5,10
2025-02-22 09:54:00,IN,16,5,11
2025-02-22 10:02:00,OUT,16,6,10
2025-02-22 10:06:00,OUT,16,7,9
2025-02-22 10:09:00,OUT,16,8,8
2025-02-22 10:12:00,IN,17,8,9
2025-02-22 10:17:00,IN,18,8,10
2025-02-22 10:24:00,OUT,18,9,9
2025-02-22 10:29:00,IN,19,9,10
2025-02-22 10:36:00,OUT,19,10,9
2025-02-22 10:41:00,IN,20,10,10
2025-02-22 10:49:00,OUT,20,11,9
2025-02-22 10:56:00,IN,21,11,10
2025-02-22 11:00:00,IN,22,11,11
2025-02-22 11:05:00,OUT,22,12,10
2025-02-22 11:11:00,IN,23,12,11
2025-02-22 11:14:00,OUT,23,13,10
2025-02-22 11:19:00,IN,24,13,11
2025-02-22 11:23:00,IN,25,13,12
2025-02-22 11:26:00,OUT,25,14,11
2025-02-22 11:32:00,OUT,25,15,10
2025-02-22 11:38:00,IN,26,15,11
2025-02-22 11:40:00,IN,27,15,12
2025-02-22 11:47:00,IN,28,15,13
2025-02-22 11:51:00,IN,29,15,14
2025-02-22 11:54:00,OUT,29,16,13
2025-02-22 11:56:00,IN,30,16,14
2025-02-22 12:00:00,IN,31,16,15
2025-02-22 12:11:00,OUT,31,17,14
2025-02-22 12:25:00,OUT,31,18,13
2025-02-22 12:39:00,OUT,31,19,12
2025-02-22 12:48:00,OUT,31,20,11
2025-02-22 12:53:00,OUT,31,21,10
2025-02-22 13:02:00,IN,32,21,11
2025-02-22 13:09:00,IN,33,21,12
2025-02-22 13:22:00,OUT,33,22,11
2025-02-22 13:31:00,IN,34,22,12
2025-02-22 13:44:00,OUT,34,23,11
2025-02-22 13:59:00,IN,35,23,12
2025-02-22 14:13:00,OUT,35,24,11
2025-02-22 14:20:00,IN,36,24,12
2025-02-22 14:26:00,OUT,36,25,11
2025-02-22 14:34:00,IN,37,25,12
2025-02-22 14:39:00,IN,38,25,13
2025-02-22 14:42:00,OUT,38,26,12
2025-02-22 14:45:00,IN,39,26,13
2025-02-22 14:48:00,IN,40,26,14
2025-02-22 14:55:00,IN,41,26,15
2025-02-22 14:59:00,IN,42,26,16
2025-02-22 15:03:00,OUT,42,27,15
2025-02-22 15:10:00,IN,43,27,16
2025-02-22 15:15:00,OUT,43,28,15
2025-02-22 15:23:00,IN,44,28,16
2025-02-22 15:27:00,OUT,44,29,15
2025-02-22 15:35:00,OUT,44,30,14
2025-02-22 15:40:00,IN,45,30,15
2025-02-22 15:45:00,IN,46,30,16
2025-02-22 15:51:00,OUT,46,31,15
2025-02-22 15:54:00,OUT,46,32,14
2025-02-22 15:58:00,OUT,46,33,13
2025-02-22 16:06:00,OUT,46,34,12
2025-02-22 16:10:00,IN,47,34,13
2025-02-22 16:14:00,IN,48,34,14
2025-02-22 16:17:00,OUT,48,35,13
2025-02-22 16:20:00,IN,49,35,14
2025-02-22 16:24:00,OUT,49,36,13
2025-02-22 16:29:00,OUT,49,37,12
2025-02-22 16:33:00,IN,50,37,13
2025-02-22 16:36:00,IN,51,37,14
2025-02-22 16:39:00,OUT,51,38,13
2025-02-22 16:44:00,IN,52,38,14
2025-02-22 16:47:00,IN,53,38,15
2025-02-22 16:53:00,IN,54,38,16
2025-02-22 16:55:00,OUT,54,39,15
2025-02-22 17:00:00,IN,55,39,16
2025-02-22 17:03:00,OUT,55,40,15
2025-02-22 17:11:00,IN,56,40,16
2025-02-22 17:17:00,IN,57,40,17
2025-02-22 17:20:00,OUT,57,41,16
2025-02-22 17:26:00,IN,58,41,17
2025-02-22 17:34:00,IN,59,41,18
2025-02-22 17:42:00,OUT,59,42,17
2025-02-22 17:46:00,IN,60,42,18
2025-02-22 17:53:00,IN,61,42,19
2025-02-22 18:00:00,IN,62,42,20
2025-02-22 18:12:00,IN,63,42,21
2025-02-22 18:27:00,IN,64,42,22
2025-02-22 18:41:00,OUT,64,43,21
2025-02-22 18:49:00,OUT,64,44,20
2025-02-22 19:01:00,IN,65,44,21
2025-02-22 19:16:00,OUT,65,45,20
2025-02-22 19:31:00,OUT,65,46,19
2025-02-22 19:39:00,IN,66,46,20
2025-02-22 19:53:00,OUT,66,47,19
2025-02-22 20:03:00,OUT,66,48,18
2025-02-22 20:07:00,OUT,66,49,17
2025-02-22 20:08:00,OUT,66,50,16
2025-02-22 20:13:00,OUT,66,51,15
2025-02-22 20:17:00,OUT,66,52,14
2025-02-22 20:21:00,OUT,66,53,13
2025-02-22 20:25:00,OUT,66,54,12
2025-02-22 20:29:00,OUT,66,55,11
2025-02-22 20:30:00,OUT,66,56,10
2025-02-22 20:35:00,OUT,66,57,9
2025-02-22 20:39:00,OUT,66,58,8
2025-02-22 20:40:00,OUT,66,59,7
2025-02-22 20:43:00,OUT,66,60,6
2025-02-22 20:44:00,OUT,66,61,5
2025-02-22 20:45:00,OUT,66,62,4
2025-02-22 20:47:00,OUT,66,63,3
2025-02-22 20:50:00,OUT,66,64,2
2025-02-22 20:51:00,OUT,66,65,1
2025-02-22 20:53:00,OUT,66,66,0
2025-03-06 08:00:00,IN,1,0,1
2025-03-06 08:05:00,OUT,1,1,0
2025-03-06 08:15:00,IN,2,1,1
2025-03-06 08:27:00,IN,3,1,2
2025-03-06 08:34:00,OUT,3,2,1
2025-03-06 08:41:00,OUT,3,3,0
2025-03-06 08:47:00,IN,4,3,1
2025-03-06 08:59:00,IN,5,3,2
2025-03-06 09:08:00,IN,6,3,3
2025-03-06 09:12:00,IN,7,3,4
2025-03-06 09:14:00,OUT,7,4,3
2025-03-06 09:19:00,OUT,7,5,2
2025-03-06 09:27:00,IN,8,5,3
2025-03-06 09:32:00,IN,9,5,4
2025-03-06 09:40:00,OUT,9,6,3
2025-03-06 09:47:00,IN,10,6,4
2025-03-06 09:51:00,IN,11,6,5
2025-03-06 09:55:00,OUT,11,7,4
2025-03-06 10:00:00,OUT,11,8,3
2025-03-06 10:07:00,OUT,11,9,2
2025-03-06 10:09:00,OUT,11,10,1
2025-03-06 10:12:00,IN,12,10,2
2025-03-06 10:20:00,IN,13,10,3
2025-03-06 10:24:00,OUT,13,11,2
2025-03-06 10:29:00,OUT,13,12,1
2025-03-06 10:33:00,IN,14,12,2
2025-03-06 10:37:00,OUT,14,13,1
2025-03-06 10:43:00,IN,15,13,2
2025-03-06 10:49:00,IN,16,13,3
2025-03-06 10:51:00,OUT,16,14,2
2025-03-06 10:59:00,OUT,16,15,1
2025-03-06 11:05:00,OUT,16,16,0
2025-03-06 11:09:00,IN,17,16,1
2025-03-06 11:14:00,OUT,17,17,0
2025-03-06 11:17:00,IN,18,17,1
2025-03-06 11:21:00,IN,19,17,2
2025-03-06 11:29:00,IN,20,17,3
2025-03-06 11:34:00,IN,21,17,4
2025-03-06 11:42:00,IN,22,17,5
2025-03-06 11:48:00,IN,23,17,6
2025-03-06 11:52:00,IN,24,17,7
2025-03-06 11:59:00,IN,25,17,8
2025-03-06 12:05:00,OUT,25,18,7
2025-03-06 12:17:00,OUT,25,19,6
2025-03-06 12:23:00,IN,26,19,7
2025-03-06 12:28:00,IN,27,19,8
2025-03-06 12:36:00,IN,28,19,9
2025-03-06 12:44:00,IN,29,19,10
2025-03-06 12:52:00,IN,30,19,11
2025-03-06 13:00:00,IN,31,19,12
2025-03-06 13:09:00,OUT,31,20,11
2025-03-06 13:20:00,OUT,31,21,10
2025-03-06 13:34:00,IN,32,21,11
2025-03-06 13:48:00,IN,33,21,12
2025-03-06 14:03:00,IN,34,21,13
2025-03-06 14:08:00,IN,35,21,14
2025-03-06 14:11:00,IN,36,21,15
2025-03-06 14:17:00,IN,37,21,16
2025-03-06 14:19:00,OUT,37,22,15
2025-03-06 14:21:00,IN,38,22,16
2025-03-06 14:24:00,OUT,38,23,15
2025-03-06 14:26:00,OUT,38,24,14
2025-03-06 14:28:00,IN,39,24,15
2025-03-06 14:30:00,OUT,39,25,14
2025-03-06 14:35:00,IN,40,25,15
2025-03-06 14:39:00,IN,41,25,16
2025-03-06 14:44:00,OUT,41,26,15
2025-03-06 14:51:00,IN,42,26,16
2025-03-06 14:58:00,OUT,42,27,15
2025-03-06 15:03:00,OUT,42,28,14
2025-03-06 15:10:00,OUT,42,29,13
2025-03-06 15:16:00,OUT,42,30,12
2025-03-06 15:22:00,IN,43,30,13
2025-03-06 15:26:00,IN,44,30,14
2025-03-06 15:34:00,IN,45,30,15
2025-03-06 15:37:00,IN,46,30,16
2025-03-06 15:44:00,OUT,46,31,15
2025-03-06 15:49:00,IN,47,31,16
2025-03-06 15:56:00,IN,48,31,17
2025-03-06 16:04:00,OUT,48,32,16
2025-03-06 16:06:00,OUT,48,33,15
2025-03-06 16:12:00,OUT,48,34,14
2025-03-06 16:18:00,IN,49,34,15
2025-03-06 16:22:00,IN,50,34,16
2025-03-06 16:30:00,OUT,50,35,15
2025-03-06 16:37:00,OUT,50,36,14
2025-03-06 16:42:00,IN,51,36,15
2025-03-06 16:45:00,IN,52,36,16
2025-03-06 16:48:00,OUT,52,37,15
2025-03-06 16:50:00,IN,53,37,16
2025-03-06 16:57:00,OUT,53,38,15
2025-03-06 17:02:00,IN,54,38,16
2025-03-06 17:10:00,OUT,54,39,15
2025-03-06 17:12:00,IN,55,39,16
2025-03-06 17:15:00,OUT,55,40,15
2025-03-06 17:20:00,OUT,55,41,14
2025-03-06 17:27:00,IN,56,41,15
2025-03-06 17:32:00,IN,57,41,16
2025-03-06 17:35:00,OUT,57,42,15
2025-03-06 17:42:00,IN,58,42,16
2025-03-06 17:50:00,OUT,58,43,15
2025-03-06 17:55:00,IN,59,43,16
2025-03-06 17:58:00,IN,60,43,17
2025-03-06 18:05:00,OUT,60,44,16
2025-03-06 18:10:00,OUT,60,45,15
2025-03-06 18:17:00,IN,61,45,16
2025-03-06 18:22:00,OUT,61,46,15
2025-03-06 18:32:00,OUT,61,47,14
2025-03-06 18:39:00,IN,62,47,15
2025-03-06 18:46:00,OUT,62,48,14
2025-03-06 18:55:00,IN,63,48,15
2025-03-06 19:00:00,IN,64,48,16
2025-03-06 19:06:00,OUT,64,49,15
2025-03-06 19:15:00,OUT,64,50,14
2025-03-06 19:22:00,IN,65,50,15
2025-03-06 19:33:00,OUT,65,51,14
2025-03-06 19:47:00,IN,66,51,15
2025-03-06 20:02:00,OUT,66,52,14
2025-03-06 20:06:00,OUT,66,53,13
2025-03-06 20:10:00,OUT,66,54,12
2025-03-06 20:14:00,OUT,66,55,11
2025-03-06 20:19:00,OUT,66,56,10
2025-03-06 20:23:00,OUT,66,57,9
2025-03-06 20:26:00,OUT,66,58,8
2025-03-06 20:30:00,OUT,66,59,7
2025-03-06 20:32:00,OUT,66,60,6
2025-03-06 20:37:00,OUT,66,61,5
2025-03-06 20:40:00,OUT,66,62,4
2025-03-06 20:42:00,OUT,66,63,3
2025-03-06 20:45:00,OUT,66,64,2
2025-03-06 20:47:00,OUT,66,65,1
2025-03-06 20:51:00,OUT,66,66,0
2025-03-26 08:00:00,IN,1,0,1
2025-03-26 08:09:00,OUT,1,1,0
2025-03-26 08:20:00,IN,2,1,1
2025-03-26 08:31:00,OUT,2,2,0
2025-03-26 08:37:00,IN,3,2,1
2025-03-26 08:47:00,IN,4,2,2
2025-03-26 08:58:00,OUT,4,3,1
2025-03-26 09:05:00,OUT,4,4,0
2025-03-26 09:10:00,IN,5,4,1
2025-03-26 09:14:00,IN,6,4,2
2025-03-26 09:16:00,IN,7,4,3
2025-03-26 09:24:00,OUT,7,5,2
2025-03-26 09:29:00,IN,8,5,3
2025-03-26 09:33:00,IN,9,5,4
2025-03-26 09:36:00,IN,10,5,5
2025-03-26 09:39:00,OUT,10,6,4
2025-03-26 09:44:00,IN,11,6,5
2025-03-26 09:47:00,IN,12,6,6
2025-03-26 09:52:00,IN,13,6,7
2025-03-26 09:59:00,OUT,13,7,6
2025-03-26 10:07:00,IN,14,7,7
2025-03-26 10:15:00,OUT,14,8,6
2025-03-26 10:19:00,OUT,14,9,5
2025-03-26 10:23:00,IN,15,9,6
2025-03-26 10:26:00,IN,16,9,7
2025-03-26 10:32:00,OUT,16,10,6
2025-03-26 10:36:00,OUT,16,11,5
2025-03-26 10:40:00,IN,17,11,6
2025-03-26 10:43:00,OUT,17,12,5
2025-03-26 10:50:00,OUT,17,13,4
2025-03-26 10:55:00,IN,18,13,5
2025-03-26 11:01:00,IN,19,13,6
2025-03-26 11:05:00,IN,20,13,7
2025-03-26 11:09:00,OUT,20,14,6
2025-03-26 11:13:00,IN,21,14,7
2025-03-26 11:20:00,IN,22,14,8
2025-03-26 11:22:00,OUT,22,15,7
2025-03-26 11:29:00,IN,23,15,8
2025-03-26 11:31:00,IN,24,15,9
2025-03-26 11:38:00,IN,25,15,10
2025-03-26 11:40:00,OUT,25,16,9
2025-03-26 11:48:00,IN,26,16,10
2025-03-26 11:55:00,IN,27,16,11
2025-03-26 11:59:00,OUT,27,17,10
2025-03-26 12:02:00,OUT,27,18,9
2025-03-26 12:16:00,OUT,27,19,8
2025-03-26 12:31:00,OUT,27,20,7
2025-03-26 12:46:00,OUT,27,21,6
2025-03-26 12:57:00,OUT,27,22,5
2025-03-26 13:04:00,IN,28,22,6
2025-03-26 13:15:00,IN,29,22,7
2025-03-26 13:29:00,IN,30,22,8
2025-03-26 13:38:00,IN,31,22,9
2025-03-26 13:48:00,IN,32,22,10
2025-03-26 13:54:00,IN,33,22,11
2025-03-26 14:08:00,IN,34,22,12
2025-03-26 14:12:00,OUT,34,23,11
2025-03-26 14:16:00,IN,35,23,12
2025-03-26 14:20:00,IN,36,23,13
2025-03-26 14:27:00,IN,37,23,14
2025-03-26 14:34:00,OUT,37,24,13
2025-03-26 14:42:00,OUT,37,25,12
2025-03-26 14:44:00,OUT,37,26,11
2025-03-26 14:51:00,OUT,37,27,10
2025-03-26 14:53:00,IN,38,27,11
2025-03-26 14:59:00,IN,39,27,12
2025-03-26 15:05:00,OUT,39,28,11
2025-03-26 15:13:00,OUT,39,29,10
2025-03-26 15:19:00,IN,40,29,11
2025-03-26 15:26:00,OUT,40,30,10
2025-03-26 15:28:00,IN,41,30,11
2025-03-26 15:33:00,IN,42,30,12
2025-03-26 15:36:00,OUT,42,31,11
2025-03-26 15:41:00,IN,43,31,12
2025-03-26 15:47:00,OUT,43,32,11
2025-03-26 15:52:00,IN,44,32,12
2025-03-26 15:57:00,OUT,44,33,11
2025-03-26 16:00:00,IN,45,33,12
2025-03-26 16:05:00,IN,46,33,13
2025-03-26 16:13:00,OUT,46,34,12
2025-03-26 16:18:00,IN,47,34,13
2025-03-26 16:21:00,OUT,47,35,12
2025-03-26 16:28:00,IN,48,35,13
2025-03-26 16:31:00,OUT,48,36,12
2025-03-26 16:36:00,IN,49,36,13
2025-03-26 16:38:00,IN,50,36,14
2025-03-26 16:42:00,OUT,50,37,13
